Province/State,Country/Region,Continent,Lat,Long,Date,Confirmed,Deaths,Recovered
Jiangxi,China,Asia,27.614,115.7221,2020-06-03,932,1,931
Jilin,China,Asia,43.6661,126.1923,2020-06-03,155,2,148
Liaoning,China,Asia,41.2956,122.6085,2020-06-03,149,2,147
Macau,China,Asia,22.1667,113.55,2020-06-03,45,0,45
Ningxia,China,Asia,37.2692,106.1655,2020-06-03,75,0,75
Qinghai,China,Asia,35.7452,95.9956,2020-06-03,18,0,18
Shaanxi,China,Asia,35.1917,108.8701,2020-06-03,309,3,305
Shandong,China,Asia,36.3427,118.1498,2020-06-03,792,7,780
Shanghai,China,Asia,31.202,121.4491,2020-06-03,673,7,661
Shanxi,China,Asia,37.5777,112.2922,2020-06-03,198,0,198
Sichuan,China,Asia,30.6171,102.7103,2020-06-03,577,3,558
Tianjin,China,Asia,39.3054,117.323,2020-06-03,192,3,188
Tibet,China,Asia,31.6927,88.0924,2020-06-03,1,0,1
Xinjiang,China,Asia,41.1129,85.2401,2020-06-03,76,3,73
Yunnan,China,Asia,24.974,101.487,2020-06-03,185,2,183
Zhejiang,China,Asia,29.1832,120.0934,2020-06-03,1268,1,1267
,Colombia,South America,4.5709,-74.2973,2020-06-03,33354,1045,11171
,Republic of the Congo,Africa,-0.228,15.8277,2020-06-03,611,20,179
,Democratic Republic of the Congo,Africa,-4.0383,21.7587,2020-06-03,3495,75,492
,Costa Rica,North America,9.7489,-83.7534,2020-06-03,1157,10,685
,Côte d'Ivoire,Africa,7.54,-5.5471,2020-06-03,3110,35,1530
,Croatia,Europe,45.1,15.2,2020-06-03,2246,103,2095
,Diamond Princess,Others,0.0,0.0,2020-06-03,712,13,651
,Cuba,North America,21.521757,-77.78116700000002,2020-06-03,2107,83,1830
,Cyprus,Asia,35.1264,33.4299,2020-06-03,958,17,790
,Czechia,Europe,49.8175,15.473,2020-06-03,9438,325,6749
Faroe Islands,Denmark,Europe,61.8926,-6.9118,2020-06-03,187,0,187
Greenland,Denmark,Europe,71.7069,-42.6043,2020-06-03,13,0,11
,Denmark,Europe,56.2639,9.5018,2020-06-03,11771,580,10552
,Djibouti,Africa,11.8251,42.5903,2020-06-03,3935,26,1636
,Dominican Republic,North America,18.7357,-70.1627,2020-06-03,18040,516,11224
,Ecuador,South America,-1.8312,-78.1834,2020-06-03,40966,3486,20019
,Egypt,Africa,26.820553000000004,30.802498,2020-06-03,28615,1088,7350
,El Salvador,North America,13.7942,-88.8965,2020-06-03,2705,51,1186
,Equatorial Guinea,Africa,1.6508,10.2679,2020-06-03,1306,12,200
,Eritrea,Africa,15.1794,39.7823,2020-06-03,39,0,39
,Estonia,Europe,58.5953,25.0136,2020-06-03,1880,69,1650
,Eswatini,Africa,-26.5225,31.4659,2020-06-03,295,3,201
,Ethiopia,Africa,9.145,40.4897,2020-06-03,1486,17,246
,Fiji,Australia,-17.7134,178.065,2020-06-03,18,0,15
,Finland,Europe,61.92411,25.748151,2020-06-03,6911,321,5500
French Guiana,France,Europe,3.9339,-53.1258,2020-06-03,533,1,254
French Polynesia,France,Europe,-17.6797,149.4068,2020-06-03,60,0,60
Guadeloupe,France,Europe,16.265,-61.551,2020-06-03,162,14,138
Mayotte,France,Europe,-12.8275,45.166244,2020-06-03,1993,24,1523
New Caledonia,France,Europe,-20.904305,165.618042,2020-06-03,20,0,18
Reunion,France,Europe,-21.1151,55.5364,2020-06-03,478,1,411
Saint Barthelemy,France,Europe,17.9,-62.8333,2020-06-03,6,0,6
St Martin,France,Europe,18.0708,-63.0501,2020-06-03,41,3,33
Martinique,France,Europe,14.6415,-61.0242,2020-06-03,200,14,98
,France,Europe,46.2276,2.2137,2020-06-03,185440,28967,67031
,Gabon,Africa,-0.8037,11.6094,2020-06-03,2902,20,801
,Gambia,Africa,13.4432,-15.3101,2020-06-03,26,1,20
,Georgia,Asia,42.3154,43.3569,2020-06-03,800,13,640
,Germany,Europe,51.165691,10.451526,2020-06-03,184121,8602,167453
,Ghana,Africa,7.9465,-1.0232,2020-06-03,8548,38,3132
,Greece,Europe,39.0742,21.8243,2020-06-03,2937,179,1374
,Guatemala,North America,15.7835,-90.2308,2020-06-03,5760,143,929
,Guinea,Africa,9.9456,-9.6966,2020-06-03,3933,23,2332
,Guyana,South America,4.860416000000002,-58.93018000000001,2020-06-03,153,12,70
,Haiti,North America,18.9712,-72.2852,2020-06-03,2507,48,24
,Holy See,Others,41.9029,12.4534,2020-06-03,12,0,2
,Honduras,North America,15.2,-86.2419,2020-06-03,5690,234,617
,Hungary,Europe,47.1625,19.5033,2020-06-03,3931,534,2190
,Iceland,Europe,64.9631,-19.0208,2020-06-03,1806,10,1794
,India,Asia,20.593684,78.96288,2020-06-03,216824,6088,104071
,Indonesia,Asia,-0.7893,113.9213,2020-06-03,28233,1698,8406
,Iran,Asia,32.427908,53.68804599999999,2020-06-03,160696,8012,125206
,Iraq,Asia,33.223191,43.679291,2020-06-03,8168,256,4095
,Ireland,Europe,53.1424,-7.6921,2020-06-03,25111,1659,22698
,Israel,Asia,31.046051,34.851612,2020-06-03,17377,291,14983
,Italy,Europe,41.87194,12.56738,2020-06-03,233836,33601,160938
,Jamaica,North America,18.1096,-77.2975,2020-06-03,591,10,361
,Japan,Asia,36.204824,138.252924,2020-06-03,16867,905,14702
,Jordan,Asia,31.24,36.51,2020-06-03,757,9,561
,Kazakhstan,Asia,48.0196,66.9237,2020-06-03,12067,48,6240
,Kenya,Africa,-0.0236,37.9062,2020-06-03,2216,74,553
,South Korea,Asia,35.90775700000001,127.766922,2020-06-03,11629,273,10499
,Kuwait,Asia,29.31166,47.481766,2020-06-03,29359,230,15750
,Kyrgyzstan,Asia,41.20438,74.766098,2020-06-03,1871,20,1265
,Latvia,Europe,56.8796,24.6032,2020-06-03,1079,24,760
,Lebanon,Asia,33.8547,35.8623,2020-06-03,1256,27,724
,Liberia,Africa,6.4280550000000005,-9.429499,2020-06-03,316,28,169
,Liechtenstein,Europe,47.14,9.55,2020-06-03,82,1,81
,Lithuania,Europe,55.1694,23.8813,2020-06-03,1684,71,1260
,Luxembourg,Europe,49.8153,6.1296,2020-06-03,4024,110,3861
,Madagascar,Africa,-18.766947,46.869107,2020-06-03,908,6,195
,Malaysia,Asia,4.210483999999999,101.975766,2020-06-03,7970,115,6531
,Maldives,Asia,3.2028,73.2207,2020-06-03,1850,7,644
,Malta,Europe,35.9375,14.3754,2020-06-03,622,9,562
,Mauritania,Africa,21.0079,-10.9408,2020-06-03,745,34,57
,Mauritius,Africa,-20.348404,57.552152,2020-06-03,335,10,322
,Mexico,North America,23.6345,-102.5528,2020-06-03,101238,11729,72680
,Moldova,Europe,47.4116,28.3699,2020-06-03,8795,310,4863
,Monaco,Europe,43.7333,7.4167,2020-06-03,99,4,90
,Mongolia,Asia,46.8625,103.8467,2020-06-03,185,0,44
,Montenegro,Europe,42.708678000000006,19.37439,2020-06-03,324,9,315
,Morocco,Africa,31.7917,-7.0926,2020-06-03,7922,206,6866
,Namibia,Africa,-22.9576,18.4904,2020-06-03,25,0,16
,Nepal,Asia,28.1667,84.25,2020-06-03,2300,9,278
Aruba,Netherlands,Europe,12.5211,-69.9683,2020-06-03,101,3,98
Curacao,Netherlands,Europe,12.1696,-68.99,2020-06-03,21,1,15
Sint Maarten,Netherlands,Europe,18.0425,-63.0548,2020-06-03,77,15,60
,Netherlands,Europe,52.1326,5.2913,2020-06-03,46733,5977,0
,New Zealand,Australia,-40.9006,174.886,2020-06-03,1504,22,1481
,Nicaragua,North America,12.865416,-85.207229,2020-06-03,1118,46,370
,Niger,Africa,17.607789,8.081666,2020-06-03,961,65,857
,Nigeria,Africa,9.082,8.6753,2020-06-03,11166,315,3329
,North Macedonia,Europe,41.6086,21.7453,2020-06-03,2492,145,1605
,Norway,Europe,60.472,8.4689,2020-06-03,8477,237,7727
,Oman,Asia,21.512583,55.92325500000001,2020-06-03,13537,67,2845
,Pakistan,Asia,30.3753,69.3451,2020-06-03,85264,1770,30128
,Panama,North America,8.538,-80.7821,2020-06-03,14609,357,9519
,Papua New Guinea,Australia,-6.314993,143.95555,2020-06-03,8,0,8
,Paraguay,South America,-23.4425,-58.4438,2020-06-03,1070,11,511
,Peru,South America,-9.19,-75.0152,2020-06-03,178914,4894,72319
,Philippines,Asia,12.879721,121.774017,2020-06-03,19748,974,4153
,Poland,Europe,51.9194,19.1451,2020-06-03,24687,1115,12014
,Portugal,Europe,39.3999,-8.2245,2020-06-03,33261,1447,20079
,Qatar,Asia,25.3548,51.1839,2020-06-03,62160,45,37542
,Romania,Europe,45.9432,24.9668,2020-06-03,19669,1296,13800
,Russia,Europe,61.52401,105.318756,2020-06-03,431715,5208,195559
,Rwanda,Africa,-1.9403,29.8739,2020-06-03,397,2,271
,Saint Lucia,North America,13.9094,-60.9789,2020-06-03,18,0,18
,Saint Vincent and the Grenadines,North America,12.9843,-61.2872,2020-06-03,26,0,15
,San Marino,Europe,43.9424,12.4578,2020-06-03,674,42,391
,Saudi Arabia,Asia,23.885942,45.079162,2020-06-03,91182,579,68159
,Senegal,Africa,14.4974,-14.4524,2020-06-03,3932,45,2063
,Serbia,Europe,44.0165,21.0059,2020-06-03,11523,245,6852
,Seychelles,Africa,-4.6796,55.492,2020-06-03,11,0,11
,Singapore,Asia,1.2833,103.8333,2020-06-03,36405,24,23582
,Slovakia,Europe,48.669,19.699,2020-06-03,1525,28,1375
,Slovenia,Europe,46.1512,14.9955,2020-06-03,1477,109,1358
,Somalia,Africa,5.152149,46.199616,2020-06-03,2146,79,406
,South Africa,Africa,-30.5595,22.9375,2020-06-03,37525,792,19682
,Spain,Europe,40.463667,-3.74922,2020-06-03,240326,27128,150376
,Sri Lanka,Asia,7.873054,80.77179699999998,2020-06-03,1749,11,836
,Sudan,Africa,12.8628,30.2176,2020-06-03,5499,314,1711
,Suriname,South America,3.9193,-56.0278,2020-06-03,74,1,9
,Sweden,Europe,60.128161,18.643501,2020-06-03,40803,4542,0
,Switzerland,Europe,46.8182,8.2275,2020-06-03,30893,1921,28600
,Taiwan,Asia,23.7,121.0,2020-06-03,443,7,428
,Tanzania,Africa,-6.369028,34.888822,2020-06-03,509,21,183
,Thailand,Asia,15.870032,100.992541,2020-06-03,3084,58,2968
,Togo,Africa,8.6195,0.8248,2020-06-03,452,13,236
,Trinidad and Tobago,North America,10.6918,-61.2225,2020-06-03,117,8,108
,Tunisia,Africa,33.886917,9.537499,2020-06-03,1087,49,965
,Turkey,Asia,38.9637,35.2433,2020-06-03,166422,4609,130852
,Uganda,Africa,1.373333,32.290275,2020-06-03,507,0,82
,Ukraine,Europe,48.3794,31.1656,2020-06-03,25385,742,10838
,United Arab Emirates,Asia,23.424076,53.847818,2020-06-03,36359,270,19153
Bermuda,United Kingdom,Europe,32.3078,-64.7505,2020-06-03,141,9,113
Cayman Islands,United Kingdom,Europe,19.3133,-81.2546,2020-06-03,156,1,78
Channel Islands,United Kingdom,Europe,49.3723,-2.3644,2020-06-03,561,46,512
Gibraltar,United Kingdom,Europe,36.1408,-5.3536,2020-06-03,173,0,153
Isle of Man,United Kingdom,Europe,54.2361,-4.5481,2020-06-03,336,24,312
Montserrat,United Kingdom,Europe,16.742498,-62.187366,2020-06-03,11,1,10
,United Kingdom,Europe,55.3781,-3.4360000000000004,2020-06-03,260388,39812,0
,Uruguay,South America,-32.5228,-55.7658,2020-06-03,828,23,698
,USA,North America,40.0,-100.0,2020-06-03,1857332,108159,479258
,Uzbekistan,Asia,41.377491,64.585262,2020-06-03,3843,16,3014
,Venezuela,South America,6.4238,-66.5897,2020-06-03,1952,20,334
,Vietnam,Asia,14.058324,108.277199,2020-06-03,328,0,302
,Zambia,Africa,-13.133897,27.849332,2020-06-03,1089,7,912
,Zimbabwe,Africa,-19.015438,29.154857,2020-06-03,222,4,29
Diamond Princess,Canada,North America,0.0,0.0,2020-06-03,0,1,0
,Dominica,North America,15.415,-61.371,2020-06-03,18,0,16
,Grenada,North America,12.1165,-61.679,2020-06-03,23,0,18
,Mozambique,Africa,-18.665695,35.529562,2020-06-03,316,2,0
,Syria,Asia,34.802075,38.99681500000001,2020-06-03,123,6,0
,Timor-Leste,Others,-8.874217,125.727539,2020-06-03,24,0,0
,Belize,North America,17.1899,-88.4976,2020-06-03,18,2,16
,Laos,Asia,19.85627,102.495496,2020-06-03,19,0,18
,Libya,Africa,26.3351,17.228331,2020-06-03,196,5,52
,West Bank and Gaza,Others,31.9522,35.2332,2020-06-03,457,3,372
,Guinea-Bissau,Africa,11.8037,-15.1804,2020-06-03,1339,8,53
,Mali,Africa,17.570692,-3.996166000000001,2020-06-03,1386,79,788
,Saint Kitts and Nevis,North America,17.357822,-62.782998,2020-06-03,15,0,15
Northwest Territories,Canada,North America,64.8255,-124.8457,2020-06-03,5,0,0
Yukon,Canada,North America,64.2823,-135.0,2020-06-03,11,0,0
,Kosovo,Others,42.602636,20.902977,2020-06-03,1123,30,847
,Myanmar,Asia,21.9162,95.956,2020-06-03,233,6,145
Anguilla,United Kingdom,Europe,18.2206,-63.0686,2020-06-03,3,0,3
British Virgin Islands,United Kingdom,Europe,18.4207,-64.64,2020-06-03,8,1,7
Turks and Caicos Islands,United Kingdom,Europe,21.69400000000001,-71.7979,2020-06-03,12,1,11
,MS Zaandam,Others,0.0,0.0,2020-06-03,9,2,0
,Botswana,Africa,-22.3285,24.6849,2020-06-03,40,1,23
,Burundi,Africa,-3.3731,29.9189,2020-06-03,63,1,33
,Sierra Leone,Africa,8.460555000000001,-11.779889,2020-06-03,909,47,491
Caribbean Netherlands,Netherlands,Europe,12.1784,-68.2385,2020-06-03,7,0,7
,Malawi,Africa,-13.2543,34.3015,2020-06-03,369,4,51
Falkland Islands (Malvinas),United Kingdom,Europe,-51.7963,-59.5236,2020-06-03,13,0,13
Saint Pierre and Miquelon,France,Europe,46.8852,-56.3159,2020-06-03,1,0,1
,South Sudan,Africa,6.877000000000002,31.307,2020-06-03,994,10,6
,Western Sahara,Others,24.2155,-12.8858,2020-06-03,9,1,6
,Sao Tome and Principe,Africa,0.1864,6.6131,2020-06-03,484,12,68
,Yemen,Asia,15.552727,48.516388,2020-06-03,419,95,17
,Comoros,Africa,-11.6455,43.3333,2020-06-03,132,2,27
,Tajikistan,Asia,38.861,71.2761,2020-06-03,4191,48,2347
,Lesotho,Africa,-29.61,28.2336,2020-06-03,4,0,2
,Afghanistan,Asia,33.93911,67.709953,2020-06-04,18054,300,1585
,Albania,Europe,41.1533,20.1683,2020-06-04,1197,33,898
,Algeria,Africa,28.0339,1.6596,2020-06-04,9831,681,6297
,Andorra,Europe,42.5063,1.5218,2020-06-04,852,51,738
,Angola,Africa,-11.2027,17.8739,2020-06-04,86,4,18
,Antigua and Barbuda,North America,17.0608,-61.7964,2020-06-04,26,3,20
,Argentina,South America,-38.4161,-63.6167,2020-06-04,20197,608,5993
,Armenia,Asia,40.0691,45.0382,2020-06-04,11221,176,3468
Australian Capital Territory,Australia,Australia,-35.4735,149.0124,2020-06-04,107,3,104
New South Wales,Australia,Australia,-33.8688,151.2093,2020-06-04,3110,48,2714
Northern Territory,Australia,Australia,-12.4634,130.8456,2020-06-04,29,0,29
Queensland,Australia,Australia,-27.4698,153.0251,2020-06-04,1060,6,1049
South Australia,Australia,Australia,-34.9285,138.6007,2020-06-04,440,4,436
Tasmania,Australia,Australia,-42.8821,147.3272,2020-06-04,228,13,208
Victoria,Australia,Australia,-37.8136,144.9631,2020-06-04,1681,19,1586
Western Australia,Australia,Australia,-31.9505,115.8605,2020-06-04,592,9,557
,Austria,Europe,47.5162,14.5501,2020-06-04,16805,670,15717
,Azerbaijan,Asia,40.1431,47.5769,2020-06-04,6522,78,3737
,Bahamas,North America,25.025885,-78.035889,2020-06-04,102,11,55
,Bahrain,Asia,26.0275,50.55,2020-06-04,13296,21,7728
,Bangladesh,Asia,23.685,90.3563,2020-06-04,57563,781,12161
,Barbados,North America,13.1939,-59.5432,2020-06-04,92,7,81
,Belarus,Europe,53.7098,27.9534,2020-06-04,45981,253,21162
,Belgium,Europe,50.8333,4.469936,2020-06-04,58767,9548,16048
,Benin,Africa,9.3077,2.3158,2020-06-04,261,3,151
,Bhutan,Asia,27.5142,90.4336,2020-06-04,47,0,9
,Bolivia,South America,-16.2902,-63.5887,2020-06-04,12245,415,1658
,Bosnia and Herzegovina,Europe,43.9159,17.6791,2020-06-04,2594,159,1951
,Brazil,South America,-14.235,-51.9253,2020-06-04,614941,34021,254963
,Brunei,Asia,4.5353,114.7277,2020-06-04,141,2,138
,Bulgaria,Europe,42.7339,25.4858,2020-06-04,2585,147,1322
,Burkina Faso,Africa,12.2383,-1.5616,2020-06-04,885,53,760
,Cabo Verde,Africa,16.5388,-23.0418,2020-06-04,502,5,239
,Cambodia,Asia,11.55,104.9167,2020-06-04,125,0,123
,Cameroon,Africa,3.848,11.5021,2020-06-04,6789,203,3705
Alberta,Canada,North America,53.9333,-116.5765,2020-06-04,7091,146,0
British Columbia,Canada,North America,53.7267,-127.6476,2020-06-04,2632,166,0
Grand Princess,Canada,North America,0.0,0.0,2020-06-04,13,0,0
Manitoba,Canada,North America,53.7609,-98.8139,2020-06-04,298,7,0
New Brunswick,Canada,North America,46.5653,-66.4619,2020-06-04,136,1,0
Newfoundland and Labrador,Canada,North America,53.1355,-57.6604,2020-06-04,261,3,0
Nova Scotia,Canada,North America,44.682,-63.7443,2020-06-04,1058,61,0
Ontario,Canada,North America,51.2538,-85.3232,2020-06-04,30946,2436,0
Prince Edward Island,Canada,North America,46.5107,-63.4168,2020-06-04,27,0,0
Quebec,Canada,North America,52.9399,-73.5491,2020-06-04,52143,4885,0
Saskatchewan,Canada,North America,52.9399,-106.4509,2020-06-04,648,11,0
,Central African Republic,Africa,6.6111,20.9394,2020-06-04,1288,4,23
,Chad,Africa,15.4542,18.7322,2020-06-04,828,66,633
,Chile,South America,-35.6751,-71.543,2020-06-04,142154,1356,95631
Anhui,China,Asia,31.8257,117.2264,2020-06-04,991,6,985
Beijing,China,Asia,40.1824,116.4142,2020-06-04,594,9,583
Chongqing,China,Asia,30.0572,107.874,2020-06-04,579,6,573
Fujian,China,Asia,26.0789,117.9874,2020-06-04,358,1,356
Gansu,China,Asia,35.7518,104.2861,2020-06-04,139,2,137
Guangdong,China,Asia,23.3417,113.4244,2020-06-04,1598,8,1584
Guangxi,China,Asia,23.8298,108.7881,2020-06-04,254,2,252
Guizhou,China,Asia,26.8154,106.8748,2020-06-04,147,2,145
Hainan,China,Asia,19.1959,109.7453,2020-06-04,169,6,163
Hebei,China,Asia,39.549,116.1306,2020-06-04,328,6,0
Heilongjiang,China,Asia,47.862,127.7615,2020-06-04,947,13,934
Henan,China,Asia,37.8957,114.9042,2020-06-04,1276,22,0
Hong Kong,China,Asia,22.3,114.2,2020-06-04,1099,4,1042
Hubei,China,Asia,30.9756,112.2707,2020-06-04,68135,4512,63623
Hunan,China,Asia,27.6104,111.7088,2020-06-04,1019,4,1015
Inner Mongolia,China,Asia,44.0935,113.9448,2020-06-04,235,1,213
Jiangsu,China,Asia,32.9711,119.455,2020-06-04,653,0,653
Jiangxi,China,Asia,27.614,115.7221,2020-06-04,932,1,931
Jilin,China,Asia,43.6661,126.1923,2020-06-04,155,2,149
Liaoning,China,Asia,41.2956,122.6085,2020-06-04,149,2,147
Macau,China,Asia,22.1667,113.55,2020-06-04,45,0,45
Ningxia,China,Asia,37.2692,106.1655,2020-06-04,75,0,75
Qinghai,China,Asia,35.7452,95.9956,2020-06-04,18,0,18
Shaanxi,China,Asia,35.1917,108.8701,2020-06-04,309,3,305
Shandong,China,Asia,36.3427,118.1498,2020-06-04,792,7,780
Shanghai,China,Asia,31.202,121.4491,2020-06-04,677,7,662
Shanxi,China,Asia,37.5777,112.2922,2020-06-04,198,0,198
Sichuan,China,Asia,30.6171,102.7103,2020-06-04,578,3,558
Tianjin,China,Asia,39.3054,117.323,2020-06-04,192,3,189
Tibet,China,Asia,31.6927,88.0924,2020-06-04,1,0,1
Xinjiang,China,Asia,41.1129,85.2401,2020-06-04,76,3,73
Yunnan,China,Asia,24.974,101.487,2020-06-04,185,2,183
Zhejiang,China,Asia,29.1832,120.0934,2020-06-04,1268,1,1267
,Colombia,South America,4.5709,-74.2973,2020-06-04,35120,1087,12319
,Republic of the Congo,Africa,-0.228,15.8277,2020-06-04,611,20,179
,Democratic Republic of the Congo,Africa,-4.0383,21.7587,2020-06-04,3644,78,495
,Costa Rica,North America,9.7489,-83.7534,2020-06-04,1194,10,687
,Côte d'Ivoire,Africa,7.54,-5.5471,2020-06-04,3262,35,1584
,Croatia,Europe,45.1,15.2,2020-06-04,2247,103,2105
,Diamond Princess,Others,0.0,0.0,2020-06-04,712,13,651
,Cuba,North America,21.521757,-77.78116700000002,2020-06-04,2119,83,1839
,Cyprus,Asia,35.1264,33.4299,2020-06-04,958,17,790
,Czechia,Europe,49.8175,15.473,2020-06-04,9494,326,6809
Faroe Islands,Denmark,Europe,61.8926,-6.9118,2020-06-04,187,0,187
Greenland,Denmark,Europe,71.7069,-42.6043,2020-06-04,13,0,13
,Denmark,Europe,56.2639,9.5018,2020-06-04,11811,582,10620
,Djibouti,Africa,11.8251,42.5903,2020-06-04,4054,26,1685
,Dominican Republic,North America,18.7357,-70.1627,2020-06-04,18319,520,11474
,Ecuador,South America,-1.8312,-78.1834,2020-06-04,40966,3486,20019
,Egypt,Africa,26.820553000000004,30.802498,2020-06-04,29767,1126,7756
,El Salvador,North America,13.7942,-88.8965,2020-06-04,2781,52,1214
,Equatorial Guinea,Africa,1.6508,10.2679,2020-06-04,1306,12,200
,Eritrea,Africa,15.1794,39.7823,2020-06-04,39,0,39
,Estonia,Europe,58.5953,25.0136,2020-06-04,1890,69,1663
,Eswatini,Africa,-26.5225,31.4659,2020-06-04,300,3,201
,Ethiopia,Africa,9.145,40.4897,2020-06-04,1636,18,250
,Fiji,Australia,-17.7134,178.065,2020-06-04,18,0,18
,Finland,Europe,61.92411,25.748151,2020-06-04,6911,322,5800
French Guiana,France,Europe,3.9339,-53.1258,2020-06-04,556,1,296
French Polynesia,France,Europe,-17.6797,149.4068,2020-06-04,60,0,60
Guadeloupe,France,Europe,16.265,-61.551,2020-06-04,162,14,138
Mayotte,France,Europe,-12.8275,45.166244,2020-06-04,2058,25,1523
New Caledonia,France,Europe,-20.904305,165.618042,2020-06-04,20,0,18
Reunion,France,Europe,-21.1151,55.5364,2020-06-04,479,1,411
Saint Barthelemy,France,Europe,17.9,-62.8333,2020-06-04,6,0,6
St Martin,France,Europe,18.0708,-63.0501,2020-06-04,41,3,33
Martinique,France,Europe,14.6415,-61.0242,2020-06-04,200,14,98
,France,Europe,46.2276,2.2137,2020-06-04,186118,29010,67510
,Gabon,Africa,-0.8037,11.6094,2020-06-04,2955,21,818
,Gambia,Africa,13.4432,-15.3101,2020-06-04,26,1,20
,Georgia,Asia,42.3154,43.3569,2020-06-04,801,13,644
,Germany,Europe,51.165691,10.451526,2020-06-04,184472,8635,167909
,Ghana,Africa,7.9465,-1.0232,2020-06-04,8885,38,3189
,Greece,Europe,39.0742,21.8243,2020-06-04,2952,180,1374
,Guatemala,North America,15.7835,-90.2308,2020-06-04,6154,158,979
,Guinea,Africa,9.9456,-9.6966,2020-06-04,3991,23,2512
,Guyana,South America,4.860416000000002,-58.93018000000001,2020-06-04,153,12,77
,Haiti,North America,18.9712,-72.2852,2020-06-04,2640,50,24
,Holy See,Others,41.9029,12.4534,2020-06-04,12,0,2
,Honduras,North America,15.2,-86.2419,2020-06-04,5880,243,648
,Hungary,Europe,47.1625,19.5033,2020-06-04,3954,539,2205
,Iceland,Europe,64.9631,-19.0208,2020-06-04,1806,10,1794
,India,Asia,20.593684,78.96288,2020-06-04,226713,6363,108450
,Indonesia,Asia,-0.7893,113.9213,2020-06-04,28818,1721,8892
,Iran,Asia,32.427908,53.68804599999999,2020-06-04,164270,8071,127485
,Iraq,Asia,33.223191,43.679291,2020-06-04,8840,271,4338
,Ireland,Europe,53.1424,-7.6921,2020-06-04,25142,1664,22698
,Israel,Asia,31.046051,34.851612,2020-06-04,17495,291,15013
,Italy,Europe,41.87194,12.56738,2020-06-04,234013,33689,161895
,Jamaica,North America,18.1096,-77.2975,2020-06-04,591,10,368
,Japan,Asia,36.204824,138.252924,2020-06-04,16911,911,14785
,Jordan,Asia,31.24,36.51,2020-06-04,765,9,566
,Kazakhstan,Asia,48.0196,66.9237,2020-06-04,12067,52,6606
,Kenya,Africa,-0.0236,37.9062,2020-06-04,2340,78,592
,South Korea,Asia,35.90775700000001,127.766922,2020-06-04,11668,273,10506
,Kuwait,Asia,29.31166,47.481766,2020-06-04,29921,236,17223
,Kyrgyzstan,Asia,41.20438,74.766098,2020-06-04,1899,20,1292
,Latvia,Europe,56.8796,24.6032,2020-06-04,1082,25,760
,Lebanon,Asia,33.8547,35.8623,2020-06-04,1306,28,731
,Liberia,Africa,6.4280550000000005,-9.429499,2020-06-04,321,28,175
,Liechtenstein,Europe,47.14,9.55,2020-06-04,82,1,81
,Lithuania,Europe,55.1694,23.8813,2020-06-04,1687,71,1273
