Long_,Lat_,FID,HOSPITAL_NAME,COUNTY_NAME,STATE_NAME,FIPS,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS
-80.2965697,36.076443499999996,2779,Novant Health Forsyth Medical Center (FKA Forsyth Memorial Hospital),Forsyth,North Carolina,37067,945,889,68
-81.1390362,35.2717527,2780,CaroMont Regional Medical Center (AKA CaroMont Health),Gaston,North Carolina,37071,435,383,57
-78.771271,36.1453697,2781,Central Regional Hospital,Granville,North Carolina,37077,338,338,0
-79.78619520000001,36.09104620000001,2782,Cone Health Moses Cone Hospital (AKA Moses H Cone Memorial Hospital),Guilford,North Carolina,37081,883,536,88
-80.013492,35.963001,2783,Wake Forest Baptist Health - High Point Medical Center,Guilford,North Carolina,37081,351,288,24
-77.64627440000001,36.4322466,2784,Vidant North Hospital (FKA Halifax Regional Medical Center),Halifax,North Carolina,37083,204,106,16
-78.6350862,35.30730870000001,2785,Betsy Johnson Hospital (FKA Harnett Health Betsy Johnson Regional Hospital),Harnett,North Carolina,37085,131,126,14
-82.94264770000001,35.5259613,2786,Haywood Regional Medical Center (FKA Medwest Haywood),Haywood,North Carolina,37087,154,122,12
-82.4677383,35.3208531,2787,Pardee UNC Healthcare,Henderson,North Carolina,37089,222,160,13
-82.4881453,35.3897316,2788,AdventHealth Hendersonville (FKA Park Ridge Health),Henderson,North Carolina,37089,103,73,14
-76.99488199999999,36.2855339,2789,Vidant Roanoke-Chowan Hospital,Hertford,North Carolina,37091,114,70,10
-80.828965,35.818754,2790,Davis Regional Medical Center,Iredell,North Carolina,37097,144,132,8
-80.854179,35.5490677,2791,Lake Norman Regional Medical Center,Iredell,North Carolina,37097,123,123,12
-80.87863,35.799858,2792,Iredell Memorial Hospital (AKA Iredell Health System),Iredell,North Carolina,37097,247,155,16
-83.2025545,35.3840997,2793,Harris Regional Hospital (FKA CJ Harris Community Hospital),Jackson,North Carolina,37099,86,82,9
-78.3343503,35.5142656,2794,Johnston Health (FKA Johnston Memorial Hospital - Smithfield),Johnston,North Carolina,37101,199,179,24
-79.1866809,35.4689369,2795,Central Carolina Hospital,Lee,North Carolina,37105,137,127,8
-77.5803,35.2901,2796,UNC Lenoir Health Care (FKA Lenoir Memorial Hospital),Lenoir,North Carolina,37107,261,1086,190
-81.2010757,35.489051399999994,2797,Atrium Health Lincoln (FKA Carolinas HealthCare System Lincoln),Lincoln,North Carolina,37109,101,101,10
-82.0282827,35.6633499,2798,Mission Hospital McDowell (FKA McDowell Hospital),McDowell,North Carolina,37111,65,49,9
-83.379413,35.184467,2799,Angel Medical Center,Macon,North Carolina,37113,59,25,5
-83.187267,35.085886,2800,Highlands-Cashiers Hospital,Macon,North Carolina,37113,24,24,4
-77.0730983,35.839746000000005,2801,Martin General Hospital,Martin,North Carolina,37117,49,43,6
-80.83902259999999,35.2040168,2802,Atrium Health Carolinas Medical Center,Mecklenburg,North Carolina,37119,1211,1112,78
-80.7472512,35.306630600000005,2803,Atrium Health University City (FKA Carolinas Healthcare System University),Mecklenburg,North Carolina,37119,100,100,8
-80.713921,35.120081,2804,Novant Health Matthews Medical Center (FKA Presbyterian Hospital Matthews),Mecklenburg,North Carolina,37119,157,123,10
-80.8601787,35.4064495,2805,Novant Health Huntersville Medical Center (FKA Presbyterian Hospital Huntersville),Mecklenburg,North Carolina,37119,139,93,6
-80.8239542,35.212160600000004,2806,Novant Health Presbyterian Medical Center (FKA Presbyterian Hospital),Mecklenburg,North Carolina,37119,624,535,40
-82.063088,35.910967,2807,Blue Ridge Regional Hospital,Mitchell,North Carolina,37121,46,25,4
-79.8906252,35.363502399999994,2808,FirstHealth Montgomery Memorial Hospital,Montgomery,North Carolina,37123,37,3,2
-79.4575,35.2056,2809,FirstHealth Moore Regional Hospital,Moore,North Carolina,37125,402,412,56
-77.8530261,35.976221,2810,Nash UNC Health Care - Nash General Hospital,Nash,North Carolina,37127,345,322,21
-77.92111990000001,34.2071061,2811,New Hanover Regional Medical Center,New Hanover,North Carolina,37129,769,677,29
-77.3851254,34.7629986,2812,Onslow Memorial Hospital,Onslow,North Carolina,37133,162,162,14
-79.0492196,35.904598799999995,2813,UNC Medical Center (FKA University of North Carolina Hospitals - Memorial Hospital),Orange,North Carolina,37135,923,803,32
-76.2187776,36.3233631,2814,Sentara Albemarle Medical Center,Pasquotank,North Carolina,37139,182,91,10
-77.91987009999998,34.550566499999995,2815,Pender Memorial Hospital,Pender,North Carolina,37141,86,25,4
-78.9853217,36.4086729,2816,Person Memorial Hospital,Person,North Carolina,37145,98,38,6
-77.4038515,35.60757,2817,Vidant Medical Center (FKA Pitt County Memorial Hospital),Pitt,North Carolina,37147,974,847,71
-82.2133546,35.2416218,2818,St Lukes Hospital,Polk,North Carolina,37149,35,25,6
-79.81444090000001,35.711402,2819,Randolph Hospital (AKA Randolph Health),Randolph,North Carolina,37151,145,145,12
-79.7112,34.9022,2820,Sandhills Regional Medical Center (Temporarily Open due to COVID-19),Richmond,North Carolina,37153,0,0,0
-79.00597540000001,34.6216196,2821,Southeastern Health (FKA Southeastern Regional Medical Center),Robeson,North Carolina,37155,452,246,25
-79.7381719,36.4948886,2822,UNC Rockingham Health Care (FKA Morehead Memorial Hospital),Rockingham,North Carolina,37157,229,108,9
-80.47071770000001,35.6819312,2823,Novant Health Rowan Medical Center,Rowan,North Carolina,37159,268,169,20
-80.4890183,35.6843888,2824,W G Bill Hefner VA Medical Center (AKA Salisbury VA Medical Center),Rowan,North Carolina,37159,159,159,1
-81.9659254,35.362384000000006,2825,Rutherford Regional Medical Center (AKA Rutherford Regional Health System),Rutherford,North Carolina,37161,143,111,18
-78.32339300000001,35.008338,2826,Sampson Regional Medical Center,Sampson,North Carolina,37163,146,59,8
-79.467888,34.751245000000004,2827,Scotland Memorial Hospital,Scotland,North Carolina,37165,104,97,8
-80.19824940000001,35.3481309,2828,Atrium Health Stanly (FKA Carolinas HealthCare System Stanly),Stanly,North Carolina,37167,109,97,10
-80.2435136,36.4339224,2829,LifeBrite Community Hospital of Stokes (FKA Pioneer Community Hospital of Stokes),Stokes,North Carolina,37169,99,25,4
-80.8387058,36.261931700000005,2830,Hugh Chatham Memorial Hospital,Surry,North Carolina,37171,93,81,14
-80.611891,36.488966999999995,2831,Northern Regional Hospital (FKA Northern Hospital of Surry County),Surry,North Carolina,37171,133,100,10
-83.32087,35.509442,2832,Cherokee Indian Hospital,Swain,North Carolina,37173,20,20,4
-82.71245390000001,35.256378999999995,2833,Transylvania Regional Hospital,Transylvania,North Carolina,37175,92,25,4
-80.5225735,34.9756436,2834,Atrium Health Union (FKA Carolinas HealthCare System Union),Union,North Carolina,37179,182,182,14
-78.4491854,36.3310373,2835,Maria Parham Medical Center (AKA Maria Parham Health),Vance,North Carolina,37181,184,91,20
-78.7027257,35.8179154,2836,UNC Rex Hospital (FKA Rex Hospital),Wake,North Carolina,37183,559,439,51
-78.7790056,35.741549299999996,2837,WakeMed Cary Hospital,Wake,North Carolina,37183,202,196,12
-78.61796600000001,35.8286765,2838,Duke Raleigh Hospital,Wake,North Carolina,37183,186,175,42
-78.58780920000001,35.7847695,2839,WakeMed Raleigh Campus,Wake,North Carolina,37183,739,596,21
-76.7292315,35.862568200000005,2840,Washington Regional Medical Center (FKA Washington County Hospital),Washington,North Carolina,37187,49,33,4
-81.652227,36.198777,2841,Watauga Medical Center,Watauga,North Carolina,37189,117,95,10
-77.95250290000001,35.3977239,2842,Wayne UNC Health Care (FKA Wayne Memorial Hospital),Wayne,North Carolina,37191,316,261,16
-81.1571,36.1584,2843,Wake Forest Baptist Health - Wilkes Medical Center,Wilkes,North Carolina,37193,130,93,8
-77.944417,35.717711,2844,Wilson Medical Center,Wilson,North Carolina,37195,294,270,14
-102.6283565,46.001371899999995,2845,West River Health Services,Adams,North Dakota,38001,25,25,4
-100.4491,48.8292,2846,St Andrews Health Center,Bottineau,North Dakota,38009,25,25,4
-100.7823865,46.80788629999999,2847,Sanford Medical Center Bismarck (FKA Medcenter One),Burleigh,North Dakota,38015,223,205,13
-100.7777559,46.8073831,2848,CHI St Alexius Health Bismarck Medical Center,Burleigh,North Dakota,38015,287,181,39
-96.8277872,46.831384,2849,Essentia Health - Fargo (FKA Innovis Health),Cass,North Dakota,38017,161,133,44
-96.78478340000001,46.8843099,2850,Sanford Broadway Medical Center,Cass,North Dakota,38017,380,468,67
-100.2335762,46.2715654,2851,Linton Hospital - CAH,Emmons,North Dakota,38029,14,14,2
-99.1233433,47.4535766,2852,CHI St Alexius Health Carrington Medical Center (FKA Carrington Health Center),Foster,North Dakota,38031,25,25,4
-97.57458829999999,47.7354011,2853,Northwood Deaconess Health Center,Grand Forks,North Dakota,38035,12,12,2
-97.0681107,47.9105352,2854,Altru Hospital,Grand Forks,North Dakota,38035,297,257,26
-101.84205899999999,46.407471,2855,Jacobson Memorial Hospital & Care Center,Grant,North Dakota,38037,25,30,5
-99.5519,46.2551,2856,South Central Health (FKA Wishek Community Hospital),McIntosh,North Dakota,38051,24,24,4
-103.271046,47.803936,2857,McKenzie County Healthcare System,McKenzie,North Dakota,38053,24,24,4
-102.38003590000001,48.3114343,2858,Mountrail County Medical Center,Mountrail,North Dakota,38061,11,11,2
-97.6187283,48.7925848,2859,Pembina County Memorial Hospital,Pembina,North Dakota,38067,20,20,3
-99.9963013,48.3628506,2860,Heart of America Medical Center,Pierce,North Dakota,38069,25,25,4
-99.6157,48.8618,2861,Presentation Medical Center,Rolette,North Dakota,38079,25,25,4
-99.7483567,48.8434415,2862,Turtle Mountain Service Unit (AKA Quentin N Burdick Memorial Health Care Facility),Rolette,North Dakota,38079,27,27,5
-100.6278,46.0879,2863,Standing Rock Service Unit (AKA Fort Yates Hospital),Sioux,North Dakota,38085,12,12,2
-102.8207314,46.889289500000004,2864,CHI St Alexius Health Dickinson Medical Center (FKA St Josephs Hospital & Health Center - Critical Access),Stark,North Dakota,38089,25,25,4
-98.74674470000001,46.890127500000006,2865,Jamestown Regional Medical Center,Stutsman,North Dakota,38093,25,25,6
-97.0555771,47.403222799999995,2866,Sanford Hillsboro Medical Center,Traill,North Dakota,38097,16,16,3
-97.31688199999999,47.500682399999995,2867,Sanford Mayville Medical Center,Traill,North Dakota,38097,25,25,4
-97.4137,48.4114,2868,Unity Medical Center,Walsh,North Dakota,38099,14,14,2
-101.39,48.14,2869,Trinity Hospital - St Josephs,Ward,North Dakota,38101,165,165,19
-99.9331,47.7676,2870,St Aloisius Medical Center,Wells,North Dakota,38103,25,25,4
-102.935363,48.402813,2871,Tioga Medical Center,Williams,North Dakota,38105,25,25,4
-83.5847767,38.9339242,2872,Adams County Regional Medical Center,Adams,Ohio,39001,25,25,4
-83.89740490000001,40.8874222,2873,Bluffton Hospital,Allen,Ohio,39003,25,25,4
-84.08758879999999,40.69717070000001,2874,Orthopaedic Institute of Ohio,Allen,Ohio,39003,12,12,2
-84.0857733,40.7357599,2875,Lima Memorial Health System,Allen,Ohio,39003,329,95,16
-84.1180943,40.7406534,2876,Mercy Health - St Ritas Medical Center,Allen,Ohio,39003,424,311,18
-82.30889599999999,40.858934399999995,2877,University Hospitals Samaritan Medical Center (FKA Samaritan Regional Health System),Ashland,Ohio,39005,123,39,6
-80.79477790000001,41.8809607,2878,Ashtabula County Medical Center,Ashtabula,Ohio,39007,249,104,9
-80.85994000000001,41.672489,2879,Glenbeigh Hospital of Rock Creek,Ashtabula,Ohio,39007,114,114,20
-80.9624816,41.7997401,2880,University Hospitals Geneva Medical Center (FKA Memorial Hospital of Geneva),Ashtabula,Ohio,39007,25,25,5
-80.5868053,41.9376726,2881,University Hospitals Conneaut Medical Center,Ashtabula,Ohio,39007,25,25,5
-82.1156224,39.3279197,2882,OhioHealth OBleness Hospital,Athens,Ohio,39009,64,64,11
-84.3710087,40.5445475,2883,Joint Township District Memorial Hospital (AKA Grand Lake Health System),Auglaize,Ohio,39011,131,36,6
-81.1889599,39.992998,2884,Barnesville Hospital,Belmont,Ohio,39013,25,25,4
-84.57263,39.415506,2885,Fort Hamilton Hospital,Butler,Ohio,39017,209,138,16
-84.5173035,39.3126283,2886,Mercy Health - Fairfield Hospital,Butler,Ohio,39017,262,199,18
-84.7414515,39.5122201,2887,McCullough-Hyde Memorial Hospital,Butler,Ohio,39017,70,45,4
-84.36784499999999,39.358299,2888,UC Health West Chester Hospital,Butler,Ohio,39017,153,153,18
-83.73009449999999,40.108005,2889,Mercy Health - Urbana Hospital (FKA Mercy Memorial Hospital),Champaign,Ohio,39021,25,25,4
-83.812816,39.925385,2890,Ohio Valley Surgical Hospital (Ohio Valley Medical Center),Clark,Ohio,39023,24,24,4
-84.1446679,39.079924600000005,2891,Mercy Health - Clermont Hospital,Clermont,Ohio,39025,160,147,16
-83.840008,39.443587,2892,Clinton Memorial Hospital (AKA CMH Regional Health System),Clinton,Ohio,39027,165,75,6
-80.83241579999999,40.900163799999994,2893,Salem Regional Medical Center (FKA Salem Community Hospital),Columbiana,Ohio,39029,199,87,10
-80.58613879999999,40.621848799999995,2894,East Liverpool City Hospital,Columbiana,Ohio,39029,132,132,10
-81.8477934,40.271001899999995,2895,Coshocton Regional Medical Center (FKA Coshocton County Memorial Hospital),Coshocton,Ohio,39031,56,56,7
-82.977675,40.815849,2896,Bucyrus Hospital (FKA Bucyrus Community Hospital),Crawford,Ohio,39033,25,25,6
-82.8021983,40.7310249,2897,Galion Hospital (FKA Galion Community Hospital),Crawford,Ohio,39033,50,25,3
-81.43560169999999,41.519046200000005,2898,Hillcrest Hospital,Cuyahoga,Ohio,39035,500,385,23
-81.9436685,41.435798600000005,2899,University Hospitals St John Medical Center,Cuyahoga,Ohio,39035,170,170,36
-81.707536,41.487314399999995,2900,Lutheran Hospital,Cuyahoga,Ohio,39035,203,119,10
-81.5485,41.59840429999999,2901,Euclid Hospital,Cuyahoga,Ohio,39035,371,110,12
-81.4890916,41.5807416,2902,University Hospitals Richmond Medical Center (FKA Richmond Heights Hospital),Cuyahoga,Ohio,39035,213,101,17
-81.82386650000001,41.4501194,2903,Fairview Hospital,Cuyahoga,Ohio,39035,540,435,38
-81.6223635,41.502331700000006,2904,Cleveland Clinic Main Campus,Cuyahoga,Ohio,39035,1268,1285,213
-81.5978583,41.4211768,2905,Marymount Hospital,Cuyahoga,Ohio,39035,315,221,28
-81.5372899,41.447892100000004,2906,South Pointe Hospital,Cuyahoga,Ohio,39035,344,131,25
-81.8320125,41.3699695,2907,Southwest General Health Center,Cuyahoga,Ohio,39035,350,197,40
-81.6049621,41.50658120000001,2908,University Hospitals Cleveland Medical Center (FKA University Hospitals Case Medical Center),Cuyahoga,Ohio,39035,624,624,69
-81.73138890000001,41.3818498,2909,University Hospitals Parma Medical Center (FKA Parma Community General Hospital),Cuyahoga,Ohio,39035,230,230,16
-81.6975352,41.4620067,2910,MetroHealth Medical Center,Cuyahoga,Ohio,39035,731,528,94
-81.6137097,41.5134777,2911,VA Northeast Ohio Healthcare System - Cleveland VA Medical Center (AKA Louis Stokes Cleveland VA Medical Center),Cuyahoga,Ohio,39035,586,586,0
-81.67318929999999,41.4962724,2912,St Vincent Charity Medical Center,Cuyahoga,Ohio,39035,448,126,10
-84.6343415,40.0892163,2913,Wayne HealthCare (AKA Wayne Hospital),Darke,Ohio,39037,104,40,6
-84.33944,41.2843919,2914,Mercy Health - Defiance Hospital,Defiance,Ohio,39039,23,23,4
-84.3767112,41.2986899,2915,ProMedica Defiance Regional Hospital,Defiance,Ohio,39039,51,25,8
-83.089148,40.305623,2916,OhioHealth Grady Memorial Hospital,Delaware,Ohio,39041,64,64,6
-82.7101312,41.445994799999994,2917,Firelands Regional Medical Center,Erie,Ohio,39043,287,183,18
-82.5775809,39.717605999999996,2918,Fairfield Medical Center,Fairfield,Ohio,39045,245,213,20
-83.4273147,39.5485362,2919,Fayette County Memorial Hospital,Fayette,Ohio,39047,25,25,5
-82.790367,40.086371299999996,2920,Mount Carmel New Albany,Franklin,Ohio,39049,60,60,11
-82.88181800000001,40.02711,2921,The Woods at Parkside,Franklin,Ohio,39049,50,50,0
-83.0196292,39.994971899999996,2922,The James Cancer Hospital and Solove Research Institute,Franklin,Ohio,39049,308,344,44
-83.16467270000001,40.1013876,2923,OhioHealth Dublin Methodist Hospital,Franklin,Ohio,39049,102,102,18
-83.0178423,39.9954221,2924,Ohio State University Wexner Medical Center,Franklin,Ohio,39049,1106,982,97
-83.137142,39.952684000000005,2925,OhioHealth Doctors Hospital,Franklin,Ohio,39049,172,172,18
-82.99097059999998,39.9610926,2926,OhioHealth Grant Medical Center,Franklin,Ohio,39049,434,434,35
-83.03429179999999,40.030608799999996,2927,OhioHealth Riverside Methodist Hospital,Franklin,Ohio,39049,695,695,88
-82.9466073,40.1147331,2928,Mount Carmel St Anns,Franklin,Ohio,39049,392,284,23
-84.1328797,41.53970579999999,2929,Fulton County Health Center,Fulton,Ohio,39051,117,25,7
-82.23776579999999,38.846761799999996,2930,Holzer Medical Center - Gallipolis,Gallia,Ohio,39053,287,157,14
-81.18887,41.508919899999995,2931,University Hospitals Geauga Medical Center,Geauga,Ohio,39055,124,124,12
-83.92782199999999,39.700218,2932,Greene Memorial Hospital,Greene,Ohio,39057,49,49,8
-81.577894,40.041146000000005,2933,Southeastern Ohio Regional Medical Center,Guernsey,Ohio,39059,189,90,11
-84.3411345,39.2521092,2934,Bethesda North Hospital,Hamilton,Ohio,39061,524,365,38
-84.5085607,39.1208511,2935,The Christ Hospital,Hamilton,Ohio,39061,621,471,33
-84.5206727,39.140034899999996,2936,Good Samaritan Hospital,Hamilton,Ohio,39061,657,365,39
-84.38103050000001,39.2059813,2937,The Jewish Hospital - Mercy Health,Hamilton,Ohio,39061,209,172,54
-84.5082088,39.1395244,2938,Cincinnati VA Medical Center,Hamilton,Ohio,39061,463,463,1
-84.5036728,39.1374112,2939,University of Cincinnati Medical Center (FKA University Hospital),Hamilton,Ohio,39061,515,515,44
-84.348906,39.085697100000004,2940,Mercy Health - Anderson Hospital,Hamilton,Ohio,39061,286,257,37
-84.4205528,39.2515605,2941,TriHealth Evendale Hospital (FKA Evendale Medical Center),Hamilton,Ohio,39061,29,29,5
-83.4232619,41.163120899999996,2942,ProMedica Fostoria Community Hospital,Hancock,Ohio,39063,25,25,4
-83.651653,41.01785,2943,Blanchard Valley Hospital,Hancock,Ohio,39063,176,141,25
-80.9777783,40.2576352,2944,Harrison Community Hospital,Harrison,Ohio,39067,25,25,4
-83.5956538,40.6457019,2945,OhioHealth Hardin Memorial Hospital,Hardin,Ohio,39065,25,25,4
-84.0874988,41.411293,2946,Henry County Hospital,Henry,Ohio,39069,31,25,5
-83.61000899999999,39.22133,2947,Highland District Hospital,Highland,Ohio,39071,45,25,4
-83.3876918,39.349091200000004,2948,Adena Greenfield Medical Center,Highland,Ohio,39071,25,25,4
-82.4279,39.5452,2949,Hocking Valley Community Hospital,Hocking,Ohio,39073,25,25,4
-81.9199748,40.5651437,2950,Pomerene Hospital (AKA Joel Pomerene Memorial Hospital),Holmes,Ohio,39075,69,41,4
-82.603351,41.2255739,2951,Fisher Titus Medical Center (FKA Fisher Titus Memorial Hospital),Huron,Ohio,39077,114,78,10
-82.70962440000001,41.03935070000001,2952,Mercy Health - Willard Hospital,Huron,Ohio,39077,25,20,2
-82.64066340000001,39.0325349,2953,Holzer Medical Center - Jackson,Jackson,Ohio,39079,25,24,6
-82.4482173,40.3996679,2954,Knox Community Hospital,Knox,Ohio,39083,111,65,12
-81.229853,41.6838938,2955,TriPoint Medical Center,Lake,Ohio,39085,135,312,27
-82.3575,38.4425,2956,Three Gables Surgery Center,Lawrence,Ohio,39087,8,8,1
-82.450288,40.048764,2957,Licking Memorial Hospital,Licking,Ohio,39089,227,227,13
-83.7560114,40.368973499999996,2958,Mary Rutan Hospital,Logan,Ohio,39091,115,39,7
-82.23727740000001,41.435939399999995,2959,Mercy Health - Lorain Hospital (AKA Mercy Regional Medical Center),Lorain,Ohio,39093,338,171,16
-82.0977321,41.3662037,2960,University Hospitals Elyria Medical Center (FKA EMH Elyria Regional Medical Center),Lorain,Ohio,39093,206,206,26
-82.22485999999999,41.2952021,2961,Mercy Health - Allen Hospital (FKA Mercy Allen Hospital),Lorain,Ohio,39093,25,25,4
-83.6257808,41.693555700000005,2962,Mercy Health - St Anne Hospital,Lucas,Ohio,39095,128,123,29
-83.4799506,41.6207872,2963,ProMedica Bay Park Hospital,Lucas,Ohio,39095,91,77,8
-83.68168109999999,41.5571451,2964,St Lukes Hospital,Lucas,Ohio,39095,315,166,25
-83.5429045,41.668614399999996,2965,Mercy Health - St Vincent Medical Center,Lucas,Ohio,39095,568,313,38
-83.69087420000001,41.708705,2966,ProMedica Flower Hospital,Lucas,Ohio,39095,559,127,12
-83.4856595,41.634941299999994,2967,Mercy Health - St Charles Hospital,Lucas,Ohio,39095,410,125,10
-83.6158441,41.616690399999996,2968,University of Toledo Medical Center,Lucas,Ohio,39095,319,212,10
-83.5949906,41.6730403,2969,ProMedica Toledo Hospital,Lucas,Ohio,39095,757,738,111
-83.45438840000001,39.8924807,2970,Madison County Hospital,Madison,Ohio,39097,94,45,13
-80.646912,41.0976439,2971,Mercy Health - St Elizabeth Youngstown Hospital,Mahoning,Ohio,39099,626,300,40
-80.6558321,41.01547,2972,Surgical Hospital at Southwoods (AKA Southwoods Health),Mahoning,Ohio,39099,36,24,4
-80.6601313,40.9944354,2973,Mercy Health - St Elizabeth Boardman Hospital,Mahoning,Ohio,39099,294,206,18
-83.1289155,40.571208500000004,2974,OhioHealth Marion General Hospital,Marion,Ohio,39101,174,174,15
-81.8384291,41.137752,2975,Medina Hospital,Medina,Ohio,39103,171,130,12
-82.01403940000002,41.0355461,2976,Akron General Lodi Hospital,Medina,Ohio,39103,20,20,3
-84.639426,40.480736,2977,Mercer County Community Hospital - Coldwater,Mercer,Ohio,39107,88,42,5
-84.22859220000001,40.0865629,2978,Upper Valley Medical Center,Miami,Ohio,39109,182,119,10
-84.2023166,39.7700181,2979,Grandview Medical Center,Montgomery,Ohio,39113,289,124,35
-84.1922785,39.696701899999994,2980,Kettering Medical Center,Montgomery,Ohio,39113,435,377,24
-84.2653,39.7423,2981,Dayton VA Medical Center,Montgomery,Ohio,39113,171,171,2
-84.1867903,39.744960600000006,2982,Miami Valley Hospital,Montgomery,Ohio,39113,883,753,113
-84.248541,39.637542100000005,2983,Sycamore Medical Center,Montgomery,Ohio,39113,142,168,12
-82.84917359999999,40.549107,2984,Morrow County Hospital,Morrow,Ohio,39117,25,23,3
-82.0111859,39.952906799999994,2985,Genesis Hospital (AKA Genesis Healthcare System),Muskingum,Ohio,39119,321,282,24
-82.9360757,41.4996158,2986,Magruder Memorial Hospital,Ottawa,Ohio,39123,25,25,4
-84.6011025,41.1342239,2987,Paulding County Hospital,Paulding,Ohio,39125,25,25,4
-82.9362382,39.610382200000004,2988,Berger Hospital (FKA Berger Health System),Pickaway,Ohio,39129,83,83,8
-83.0064229,39.1176907,2989,Adena Pike Medical Center,Pike,Ohio,39131,25,25,4
-81.249325,41.175508,2990,University Hospitals Portage Medical Center (FKA Robinson Memorial Hospital),Portage,Ohio,39133,302,191,16
-82.5280879,40.7525748,2991,OhioHealth Mansfield Hospital (FKA Medcentral Hospital Mansfield),Richland,Ohio,39139,358,228,30
-82.6740811,40.882360999999996,2992,OhioHealth Shelby Hospital (FKA Medcentral Health System Shelby Hospital),Richland,Ohio,39139,25,25,4
-83.0122313,39.3875089,2993,Chillicothe VA Medical Center,Ross,Ohio,39141,141,141,0
-82.9683385,39.3962346,2994,Adena Regional Medical Center,Ross,Ohio,39141,261,189,12
-83.1358988,41.339628499999996,2995,ProMedica Memorial Hospital (FKA Memorial Hospital),Sandusky,Ohio,39143,186,102,8
-82.8788109,41.2945924,2996,Bellevue Hospital,Sandusky,Ohio,39143,59,50,10
-82.9777832,38.753150899999994,2997,Southern Ohio Medical Center,Scioto,Ohio,39145,436,192,16
-83.2164181,41.10379879999999,2998,Mercy Health - Tiffin Hospital,Seneca,Ohio,39147,120,45,5
-84.1796,40.2878,2999,Wilson Memorial Hospital,Shelby,Ohio,39149,90,61,7
-81.3962689,40.8121341,3000,Mercy Medical Center,Stark,Ohio,39151,441,317,44
-81.4035536,40.795967100000006,3001,Aultman Hospital,Stark,Ohio,39151,820,422,63
-81.1026943,40.9022094,3002,Aultman Alliance Community Hospital,Stark,Ohio,39151,202,55,12
-81.5106875,41.133033600000005,3003,Western Reserve Hospital (FKA Summa Western Reserve Hospital),Summit,Ohio,39153,272,83,12
-81.5004891,41.0801893,3004,Summa Health System - Akron Campus,Summit,Ohio,39153,649,584,64
-81.5894562,41.0148045,3005,Summa Health System - Barberton Campus,Summit,Ohio,39153,271,158,12
-81.5324703,41.0783249,3006,Akron General,Summit,Ohio,39153,383,383,34
-81.5135525,41.0969773,3007,Crystal Clinic Orthopaedic Center,Summit,Ohio,39153,94,59,10
-81.656947,41.135954999999996,3008,Cleveland Clinic Rehabilitation Hospital - Edwin Shaw,Summit,Ohio,39153,160,160,28
-80.7770344,41.2308581,3009,Mercy Health - St Joseph Warren Hospital,Trumbull,Ohio,39155,219,127,12
-81.455702,40.5144394,3010,Union Hospital,Tuscarawas,Ohio,39157,149,128,10
-81.33739609999999,40.40205220000001,3011,Trinity Hospital Twin City,Tuscarawas,Ohio,39157,25,25,4
-83.36902990000002,40.2306914,3012,Memorial Hospital of Union County,Union,Ohio,39159,97,60,7
-84.5787165,40.850646399999995,3013,Van Wert Health (FKA Van Wert County Hospital),Van Wert,Ohio,39161,109,61,5
-84.3141505,39.49864,3014,Atrium Medical Center,Warren,Ohio,39165,324,217,16
-81.46454399999999,39.430606,3015,Marietta Memorial Hospital Campus,Washington,Ohio,39167,218,188,11
-81.4440357,39.440349,3016,Selby General Hospital Campus,Washington,Ohio,39167,25,25,4
-81.93140129999999,40.820910999999995,3017,Wooster Community Hospital,Wayne,Ohio,39169,150,104,14
-84.55710649999999,41.4740703,3018,CHWC Bryan Hospital (FKA Community Hospitals and Wellness Centers Bryan Campus),Williams,Ohio,39171,98,75,7
-83.66634520000001,41.3753681,3019,Wood County Hospital,Wood,Ohio,39173,103,103,10
-83.2806,40.8421,3020,Wyandot Memorial Hospital,Wyandot,Ohio,39175,31,24,4
-94.64294659999999,35.8088914,3021,Stilwell Memorial Hospital,Adair,Oklahoma,40001,67,30,5
-96.06685999999999,34.360638,3022,Atoka County Medical Center,Atoka,Oklahoma,40005,25,25,4
-100.5169997,36.81073189999999,3023,Beaver County Memorial Hospital,Beaver,Oklahoma,40007,24,24,4
-99.4255,35.4117,3024,Great Plains Regional Medical Center,Beckham,Oklahoma,40009,62,34,6
-98.41855090000001,35.8494138,3025,Mercy Hospital Watonga (FKA Watonga Municipal Hospital),Blaine,Oklahoma,40011,25,25,4
-98.31519,36.117053999999996,3026,Okeene Municipal Hospital,Blaine,Oklahoma,40011,17,17,3
-96.3942557,34.007212100000004,3027,AllianceHealth Durant (FKA Medical Center of Southeastern Oklahoma),Bryan,Oklahoma,40013,148,140,8
-98.6048182,35.1091691,3028,Carnegie Tri - County Municipal Hospital,Caddo,Oklahoma,40015,17,17,3
-98.2277031,35.0709729,3029,The Physicians Hospital In Anadarko,Caddo,Oklahoma,40015,25,25,4
-97.7634018,35.4850381,3030,INTEGRIS Canadian Valley Hospital,Canadian,Oklahoma,40017,75,74,8
-97.1409012,34.1890078,3031,Mercy Hospital Ardmore (FKA Mercy Memorial Health Center),Carter,Oklahoma,40019,190,140,13
-97.49147959999999,34.2228594,3032,Mercy Hospital Healdton (FKA Healdton Mercy Hospital),Carter,Oklahoma,40019,22,22,4
